============================================================================================
Box Size: 2.25 X 1 X 0.8 M
Kinect Position: 0.6, 0.35, 0.35
Experiment Time: 10/07/2013 3:52:42 PM and Ticks:635167579620106840
============================================================================================
EVENTTYPE | EVENT# | HANDTYPE | X | Y | Z | TIME | STOPWATCH(ms) | SKELETON ID
IN   |22|LH1|0.627859598553589|0.335862501504257|0.364053482721121|3:53:58PM|76752|132
SKT | IN | -0.1093488 | 0.03136418 | 2.501054 | 3:53:58PM | 76788 | 132
SKT | OUT | 0.6633626 | -0.005755917 | 2.324359 | 3:53:58PM | 76788 | 109
IN   |22|LH1|0.627609199438449|0.334239014806109|0.362989241803439|3:53:58PM|76788|132
SKT | IN | -0.1119593 | 0.03053294 | 2.501507 | 3:53:58PM | 76800 | 132
SKT | OUT | 0.6643184 | -0.008986127 | 2.322959 | 3:53:58PM | 76800 | 109
IN   |22|LH1|0.627350813300831|0.333402239330437|0.362448270054971|3:53:58PM|76800|132
SKT | IN | -0.1097831 | 0.0335535 | 2.501781 | 3:53:58PM | 76830 | 132
SKT | OUT | 0.663389 | -0.005136105 | 2.321901 | 3:53:58PM | 76830 | 109
IN   |22|LH1|0.627432590874259|0.333106764989492|0.362265730832882|3:53:58PM|76830|132
SKT | IN | -0.1090813 | 0.03353593 | 2.501195 | 3:53:58PM | 76867 | 132
SKT | OUT | 0.6638851 | -0.005252636 | 2.319627 | 3:53:58PM | 76867 | 109
IN   |22|LH1|0.628139621177472|0.332708632141251|0.361565912708294|3:53:58PM|76867|132
SKT | IN | -0.1099285 | 0.0358481 | 2.502493 | 3:53:58PM | 76900 | 132
SKT | OUT | 0.6627225 | -0.003600903 | 2.318666 | 3:53:58PM | 76900 | 109
IN   |22|LH1|0.627279108912467|0.330687756712776|0.360442275762918|3:53:58PM|76900|132
SKT | IN | -0.1097072 | 0.0310958 | 2.502101 | 3:53:58PM | 76931 | 132
SKT | OUT | 0.6617945 | -0.009437604 | 2.317431 | 3:53:58PM | 76931 | 109
IN   |22|LH1|0.62917078154213|0.331278526806367|0.359983707434708|3:53:58PM|76931|132
SKT | IN | -0.1060812 | 0.03321669 | 2.503455 | 3:53:58PM | 76967 | 132
SKT | OUT | 0.6624343 | -0.007422631 | 2.315444 | 3:53:58PM | 76967 | 109
IN   |22|LH1|0.632297343214278|0.332031008604839|0.358788425707307|3:53:58PM|76967|132
SKT | IN | -0.1096399 | 0.03601264 | 2.503349 | 3:53:59PM | 76999 | 132
SKT | OUT | 0.661782 | -0.002827543 | 2.313831 | 3:53:59PM | 76999 | 109
IN   |22|LH1|0.635563558570496|0.333373724732006|0.358779216789817|3:53:59PM|76999|132
SKT | IN | -0.1069198 | 0.0342466 | 2.502105 | 3:53:59PM | 77031 | 132
SKT | OUT | 0.6607006 | -0.0002214901 | 2.311744 | 3:53:59PM | 77031 | 109
IN   |22|LH1|0.637459999571787|0.334672954608329|0.359819437035988|3:53:59PM|77031|132
SKT | IN | -0.105769 | 0.03585351 | 2.503859 | 3:53:59PM | 77066 | 132
SKT | OUT | 0.6590425 | -0.00715129 | 2.309322 | 3:53:59PM | 77066 | 109
IN   |22|LH1|0.641196555184509|0.337530516218327|0.360325927497932|3:53:59PM|77067|132
SKT | IN | -0.1063831 | 0.03460131 | 2.502414 | 3:53:59PM | 77098 | 132
SKT | OUT | 0.6608975 | 0.00152875 | 2.307083 | 3:53:59PM | 77098 | 109
IN   |22|LH1|0.6419442954605|0.33798404120402|0.361080999127459|3:53:59PM|77098|132
SKT | IN | -0.1035303 | 0.0350847 | 2.504373 | 3:53:59PM | 77131 | 132
SKT | OUT | 0.6602153 | 0.0007438826 | 2.304338 | 3:53:59PM | 77131 | 109
IN   |22|LH1|0.677587634964798|0.354770746029879|0.359556163323672|3:53:59PM|77131|132
SKT | IN | -0.1044351 | 0.03756941 | 2.503794 | 3:53:59PM | 77167 | 132
SKT | OUT | 0.6609292 | -0.001060907 | 2.300508 | 3:53:59PM | 77167 | 109
IN   |22|LH1|0.666932172119154|0.345657057712324|0.361501897320695|3:53:59PM|77167|132
SKT | IN | -0.1021181 | 0.03250626 | 2.504728 | 3:53:59PM | 77198 | 132
SKT | OUT | 0.6608189 | -0.01048683 | 2.296426 | 3:53:59PM | 77198 | 109
IN   |22|LH1|0.666977471649624|0.344924964744672|0.361816311817518|3:53:59PM|77198|132
SKT | IN | -0.1029542 | 0.03535835 | 2.504691 | 3:53:59PM | 77230 | 132
SKT | OUT | 0.663816 | -0.005041553 | 2.291761 | 3:53:59PM | 77230 | 109
IN   |22|LH1|0.664228684219742|0.338726670881323|0.364041293571434|3:53:59PM|77230|132
SKT | IN | -0.1048681 | 0.03514138 | 2.506843 | 3:53:59PM | 77266 | 132
SKT | OUT | 0.6640065 | -0.002884083 | 2.28806 | 3:53:59PM | 77266 | 109
IN   |22|LH1|0.666884548007514|0.335489698429779|0.365610564637284|3:53:59PM|77266|132
SKT | IN | -0.09983161 | 0.0328308 | 2.507773 | 3:53:59PM | 77299 | 132
SKT | OUT | 0.6664768 | 0.003729135 | 2.282697 | 3:53:59PM | 77299 | 109
IN   |22|LH1|0.695098824119288|0.32296455689241|0.365379119804836|3:53:59PM|77299|132
SKT | IN | -0.09842622 | 0.03240092 | 2.510108 | 3:53:59PM | 77331 | 132
SKT | OUT | 0.6688674 | -0.0005938944 | 2.276252 | 3:53:59PM | 77331 | 109
IN   |22|LH1|0.704954511833546|0.301760887193085|0.368844533803943|3:53:59PM|77331|132
SKT | IN | -0.1030314 | 0.02618404 | 2.507368 | 3:53:59PM | 77368 | 132
SKT | OUT | 0.6703475 | 0.004289944 | 2.270978 | 3:53:59PM | 77368 | 109
IN   |22|LH1|0.742439217646827|0.277581281606141|0.369005376935636|3:53:59PM|77368|132
SKT | IN | -0.09610239 | 0.02749646 | 2.51177 | 3:53:59PM | 77405 | 132
SKT | OUT | 0.6726689 | 0.00373574 | 2.264962 | 3:53:59PM | 77405 | 109
IN   |22|LH1|0.77148468053809|0.266782553156664|0.366267020383399|3:53:59PM|77405|132
SKT | IN | -0.09781808 | 0.02528906 | 2.512472 | 3:53:59PM | 77436 | 132
SKT | OUT | 0.6728839 | 0.005222238 | 2.256881 | 3:53:59PM | 77436 | 109
IN   |22|LH1|0.802468128868457|0.24667965708623|0.364426846210808|3:53:59PM|77436|132
SKT | IN | -0.09740041 | 0.02193001 | 2.511569 | 3:53:59PM | 77472 | 132
SKT | OUT | 0.675792 | 0.004458396 | 2.250947 | 3:53:59PM | 77472 | 109
IN   |22|LH1|0.871547707464168|0.250092315777064|0.335754926309522|3:53:59PM|77472|132
SKT | IN | -0.09425507 | 0.02111117 | 2.513488 | 3:53:59PM | 77503 | 132
SKT | OUT | 0.6793891 | 0.00479408 | 2.2432 | 3:53:59PM | 77503 | 109
IN   |22|LH1|0.850640662849811|0.209334789968327|0.365368510178213|3:53:59PM|77503|132
SKT | IN | -0.09489003 | 0.0210078 | 2.51672 | 3:53:59PM | 77540 | 132
SKT | OUT | 0.6809523 | 0.002763937 | 2.235758 | 3:53:59PM | 77540 | 109
IN   |22|LH1|0.881615468506602|0.19445618206003|0.358240361006209|3:53:59PM|77540|132
SKT | IN | -0.09496304 | 0.02594923 | 2.517983 | 3:53:59PM | 77587 | 132
SKT | OUT | 0.6853588 | 0.006644092 | 2.227282 | 3:53:59PM | 77587 | 109
IN   |22|LH1|0.906891235602326|0.178597436918919|0.357061142730352|3:53:59PM|77587|132
SKT | IN | -0.08828825 | 0.03160177 | 2.517973 | 3:53:59PM | 77604 | 132
SKT | OUT | 0.6872933 | 0.005288217 | 2.220781 | 3:53:59PM | 77604 | 109
IN   |22|LH1|0.931170651446279|0.166250124680429|0.347343827429913|3:53:59PM|77604|132
SKT | IN | -0.08486067 | 0.02735157 | 2.51833 | 3:53:59PM | 77635 | 132
SKT | OUT | 0.6903487 | 0.004539331 | 2.214998 | 3:53:59PM | 77635 | 109
IN   |22|LH1|0.942352959752225|0.168186245078599|0.342337245954577|3:53:59PM|77635|132
SKT | IN | -0.08423306 | 0.02316258 | 2.5181 | 3:53:59PM | 77666 | 132
SKT | OUT | 0.6940166 | 0.005764667 | 2.208191 | 3:53:59PM | 77666 | 109
IN   |22|LH1|0.96083618146318|0.170592528939001|0.332837219383648|3:53:59PM|77666|132
SKT | IN | -0.08418798 | 0.02454865 | 2.519687 | 3:53:59PM | 77698 | 132
SKT | OUT | 0.6948454 | 0.003548654 | 2.203732 | 3:53:59PM | 77698 | 109
IN   |22|LH1|0.972541878159997|0.170669589790085|0.324497546218768|3:53:59PM|77698|132
SKT | IN | -0.08585533 | 0.03001707 | 2.519502 | 3:53:59PM | 77735 | 132
SKT | OUT | 0.6971905 | 0.004731786 | 2.198505 | 3:53:59PM | 77735 | 109
IN   |22|LH1|0.977247068864398|0.163667425345183|0.325158531917823|3:53:59PM|77735|132
SKT | IN | -0.08464839 | 0.03124589 | 2.520106 | 3:53:59PM | 77767 | 132
SKT | OUT | 0.7009853 | 0.005823722 | 2.194058 | 3:53:59PM | 77767 | 109
SKT | IN | -0.08364368 | 0.02607798 | 2.521072 | 3:53:59PM | 77798 | 132
SKT | OUT | 0.7025248 | 0.003914454 | 2.190247 | 3:53:59PM | 77798 | 109
EXIT |22|LH1|1.00921107321552|0.186562534590484|0.315149004850432|3:53:59PM|77798|132
SKT | OUT | -0.08214431 | 0.03134505 | 2.521783 | 3:53:59PM | 77836 | 132
SKT | OUT | 0.7069581 | 0.00411504 | 2.185057 | 3:53:59PM | 77836 | 109
SKT | OUT | -0.08142157 | 0.02801124 | 2.521796 | 3:53:59PM | 77873 | 132
SKT | OUT | 0.7085768 | 0.007357545 | 2.182485 | 3:53:59PM | 77873 | 109
SKT | OUT | -0.08107531 | 0.031527 | 2.523544 | 3:53:59PM | 77903 | 132
SKT | OUT | 0.7113829 | 0.005182835 | 2.179189 | 3:53:59PM | 77903 | 109
SKT | OUT | -0.08346231 | 0.02946352 | 2.523783 | 3:53:59PM | 77939 | 132
SKT | OUT | 0.7136391 | 0.009513597 | 2.177336 | 3:53:59PM | 77939 | 109
SKT | OUT | -0.0822993 | 0.0315778 | 2.525015 | 3:53:59PM | 77982 | 132
SKT | OUT | 0.7124816 | 0.009256386 | 2.178296 | 3:53:59PM | 77982 | 109
SKT | OUT | -0.08291426 | 0.03081938 | 2.526433 | 3:54:00PM | 78002 | 132
SKT | OUT | 0.712179 | 0.005300806 | 2.177817 | 3:54:00PM | 78003 | 109
SKT | OUT | -0.08423201 | 0.03123509 | 2.525873 | 3:54:00PM | 78034 | 132
SKT | OUT | 0.7137543 | 0.007444674 | 2.177749 | 3:54:00PM | 78034 | 109
SKT | OUT | -0.08099875 | 0.03039028 | 2.526796 | 3:54:00PM | 78071 | 132
SKT | OUT | 0.7152265 | 0.006717175 | 2.177622 | 3:54:00PM | 78071 | 109
SKT | OUT | -0.08552384 | 0.03294107 | 2.527305 | 3:54:00PM | 78104 | 132
SKT | OUT | 0.7161224 | 0.007399009 | 2.17869 | 3:54:00PM | 78104 | 109
SKT | OUT | -0.08121972 | 0.03304259 | 2.526433 | 3:54:00PM | 78134 | 132
SKT | OUT | 0.716471 | 0.005787129 | 2.180168 | 3:54:00PM | 78134 | 109
SKT | OUT | -0.08062654 | 0.02908779 | 2.526054 | 3:54:00PM | 78189 | 132
SKT | OUT | 0.7166835 | 0.01113976 | 2.18276 | 3:54:00PM | 78189 | 109
SKT | OUT | -0.08257541 | 0.03037869 | 2.526615 | 3:54:00PM | 78204 | 132
SKT | OUT | 0.7159495 | 0.01003184 | 2.185127 | 3:54:00PM | 78204 | 109
SKT | OUT | -0.08083142 | 0.03611714 | 2.526437 | 3:54:00PM | 78236 | 132
SKT | OUT | 0.7143973 | 0.01180692 | 2.188045 | 3:54:00PM | 78236 | 109
SKT | OUT | -0.08214665 | 0.03250206 | 2.527858 | 3:54:00PM | 78271 | 132
SKT | OUT | 0.716154 | 0.006706403 | 2.188549 | 3:54:00PM | 78271 | 109
SKT | OUT | -0.08011445 | 0.03302767 | 2.526944 | 3:54:00PM | 78319 | 132
SKT | OUT | 0.7155278 | 0.004271551 | 2.190785 | 3:54:00PM | 78319 | 109
SKT | OUT | -0.08069937 | 0.03687246 | 2.527564 | 3:54:00PM | 78334 | 132
SKT | OUT | 0.7150927 | 0.01106893 | 2.193996 | 3:54:00PM | 78334 | 109
SKT | OUT | -0.07875787 | 0.03659064 | 2.527123 | 3:54:00PM | 78367 | 132
SKT | OUT | 0.7145177 | 0.004733739 | 2.196916 | 3:54:00PM | 78367 | 109
SKT | OUT | -0.08026812 | 0.0341651 | 2.526164 | 3:54:00PM | 78399 | 132
SKT | OUT | 0.7150427 | 0.00903385 | 2.19879 | 3:54:00PM | 78399 | 109
SKT | OUT | -0.08403724 | 0.03126294 | 2.524255 | 3:54:00PM | 78434 | 132
SKT | OUT | 0.7145395 | 0.005068233 | 2.201463 | 3:54:00PM | 78435 | 109
SKT | OUT | -0.08695033 | 0.03165277 | 2.521639 | 3:54:00PM | 78466 | 132
SKT | OUT | 0.7109151 | 0.002544624 | 2.20657 | 3:54:00PM | 78466 | 109
ENTER|23|LH1|0.980495939268817|0.181019391902571|0.331202919651252|3:54:00PM|78466|132
SKT | IN | -0.09038627 | 0.0310735 | 2.515947 | 3:54:00PM | 78498 | 132
SKT | OUT | 0.708591 | 0.003028588 | 2.210448 | 3:54:00PM | 78498 | 109
IN   |23|LH1|0.946888992473106|0.170248954816151|0.352524961105049|3:54:00PM|78498|132
SKT | IN | -0.09130271 | 0.0280799 | 2.510376 | 3:54:00PM | 78535 | 132
SKT | OUT | 0.7080547 | 0.00226245 | 2.212479 | 3:54:00PM | 78535 | 109
IN   |23|LH1|0.927173683137997|0.17448182491791|0.361651803000222|3:54:00PM|78535|132
ENTER|24|RH1|0.959030518336766|0.158792098719587|0.683907260932261|3:54:00PM|78535|132
SKT | IN | -0.09560217 | 0.02574376 | 2.504829 | 3:54:00PM | 78567 | 132
SKT | OUT | 0.7068567 | -0.0006190364 | 2.215427 | 3:54:00PM | 78567 | 109
IN   |23|LH1|0.879071661452099|0.205892827914074|0.371694529854293|3:54:00PM|78567|132
IN   |24|RH1|0.925417253448647|0.179289942813593|0.681075146275095|3:54:00PM|78567|132
SKT | IN | -0.09593143 | 0.02793757 | 2.49668 | 3:54:00PM | 78599 | 132
SKT | OUT | 0.7041163 | -0.0009893326 | 2.218447 | 3:54:00PM | 78599 | 109
IN   |23|LH1|0.873974927832354|0.248982032321242|0.348556096480839|3:54:00PM|78599|132
IN   |24|RH1|0.885080822982954|0.212791128380661|0.6763929034698|3:54:00PM|78599|132
SKT | IN | -0.09722129 | 0.01363046 | 2.490937 | 3:54:00PM | 78635 | 132
SKT | OUT | 0.7040796 | 0.001396486 | 2.220352 | 3:54:00PM | 78635 | 109
IN   |23|LH1|0.801661260784273|0.244740098863301|0.38183822697521|3:54:00PM|78635|132
IN   |24|RH1|0.86921984803979|0.226989299986835|0.681268205716841|3:54:00PM|78635|132
SKT | IN | -0.1005509 | 0.01373741 | 2.485753 | 3:54:00PM | 78667 | 132
SKT | OUT | 0.7032646 | -0.003738586 | 2.221739 | 3:54:00PM | 78667 | 109
IN   |23|LH1|0.771350272062812|0.26955361850044|0.382167274412123|3:54:00PM|78667|132
IN   |24|RH1|0.828826971974945|0.27043340399149|0.672544470028685|3:54:00PM|78667|132
SKT | IN | -0.1000348 | 0.01918245 | 2.481441 | 3:54:00PM | 78702 | 132
SKT | OUT | 0.7009062 | -0.007652653 | 2.224992 | 3:54:00PM | 78702 | 109
IN   |23|LH1|0.736489362738102|0.294981794416181|0.377181077725016|3:54:00PM|78702|132
IN   |24|RH1|0.861019679350295|0.290256109902915|0.693520417117402|3:54:00PM|78702|132
SKT | IN | -0.1031419 | 0.02035823 | 2.474184 | 3:54:00PM | 78735 | 132
SKT | OUT | 0.7012188 | -0.004076879 | 2.226457 | 3:54:00PM | 78735 | 109
IN   |23|LH1|0.725100464731352|0.312224494699205|0.376654083265555|3:54:00PM|78735|132
SKT | IN | -0.105821 | 0.01832137 | 2.469305 | 3:54:00PM | 78763 | 132
SKT | OUT | 0.7009006 | -0.0005156468 | 2.228151 | 3:54:00PM | 78763 | 109
IN   |23|LH1|0.705077714635497|0.335532708445158|0.374550277752784|3:54:00PM|78763|132
SKT | IN | -0.1070687 | 0.02094463 | 2.466304 | 3:54:00PM | 78798 | 132
SKT | OUT | 0.7007549 | -0.002023942 | 2.230228 | 3:54:00PM | 78798 | 109
IN   |23|LH1|0.692523545812037|0.352014741632665|0.374072963764052|3:54:00PM|78798|132
SKT | IN | -0.107198 | 0.02622435 | 2.465863 | 3:54:00PM | 78830 | 132
SKT | OUT | 0.7008162 | -0.002935477 | 2.231717 | 3:54:00PM | 78830 | 109
IN   |23|LH1|0.667816347428364|0.356066046963621|0.376508320108781|3:54:00PM|78830|132
SKT | IN | -0.1113013 | 0.02511076 | 2.467687 | 3:54:00PM | 78867 | 132
SKT | OUT | 0.6995844 | 0.003952738 | 2.233249 | 3:54:00PM | 78867 | 109
IN   |23|LH1|0.663113600514422|0.367429054908981|0.375315124543918|3:54:00PM|78867|132
IN   |24|RH1|0.623069352020265|0.341325785457733|0.657342901636315|3:54:00PM|78867|132
SKT | IN | -0.1083382 | 0.02375925 | 2.464573 | 3:54:00PM | 78900 | 132
SKT | OUT | 0.69919 | 0.003399409 | 2.234699 | 3:54:00PM | 78900 | 109
IN   |23|LH1|0.657604402748814|0.372705654560412|0.375702614334221|3:54:00PM|78900|132
IN   |24|RH1|0.617136067202948|0.35233334315835|0.653752496698849|3:54:00PM|78900|132
SKT | IN | -0.1084776 | 0.0264415 | 2.457825 | 3:54:00PM | 78941 | 132
SKT | OUT | 0.6973525 | 0.0009731572 | 2.23668 | 3:54:00PM | 78941 | 109
IN   |23|LH1|0.653865164927051|0.378068036124868|0.374583030504633|3:54:00PM|78941|132
IN   |24|RH1|0.61479062440819|0.355334043290117|0.65242921399857|3:54:00PM|78941|132
SKT | IN | -0.1101627 | 0.0242757 | 2.457549 | 3:54:01PM | 78989 | 132
SKT | OUT | 0.6969187 | 0.0002100415 | 2.238249 | 3:54:01PM | 78989 | 109
IN   |23|LH1|0.650521940369034|0.383585849039018|0.374155784416817|3:54:01PM|78989|132
IN   |24|RH1|0.610184019787207|0.358920572572533|0.65144186307158|3:54:01PM|78989|132
SKT | IN | -0.1105944 | 0.0239641 | 2.455164 | 3:54:01PM | 79005 | 132
SKT | OUT | 0.6961203 | 0.004393108 | 2.239551 | 3:54:01PM | 79005 | 109
IN   |23|LH1|0.642624563277947|0.389578260358162|0.376694674028083|3:54:01PM|79005|132
IN   |24|RH1|0.608828967779684|0.361454829831634|0.651130786434818|3:54:01PM|79005|132
SKT | IN | -0.1134489 | 0.02074068 | 2.452625 | 3:54:01PM | 79031 | 132
SKT | OUT | 0.6942067 | 0.001582219 | 2.241112 | 3:54:01PM | 79031 | 109
IN   |23|LH1|0.642850584093137|0.391239191069699|0.376340086001239|3:54:01PM|79031|132
IN   |24|RH1|0.606646543689975|0.363838388330969|0.650479546095048|3:54:01PM|79031|132
SKT | IN | -0.1099984 | 0.0257027 | 2.457057 | 3:54:01PM | 79066 | 132
SKT | OUT | 0.6930335 | -0.002783154 | 2.242646 | 3:54:01PM | 79066 | 109
IN   |23|LH1|0.642674750389337|0.39180400633048|0.375785226370732|3:54:01PM|79066|132
IN   |24|RH1|0.605340784724161|0.364487140092351|0.649916282209744|3:54:01PM|79066|132
SKT | IN | -0.1115155 | 0.0197744 | 2.455229 | 3:54:01PM | 79098 | 132
SKT | OUT | 0.6905269 | -0.002634443 | 2.243077 | 3:54:01PM | 79098 | 109
IN   |23|LH1|0.642769402566162|0.392683851350964|0.375542754679153|3:54:01PM|79098|132
IN   |24|RH1|0.604649490047323|0.364998974157718|0.649770846878512|3:54:01PM|79098|132
SKT | IN | -0.1113377 | 0.02660286 | 2.455129 | 3:54:01PM | 79131 | 132
SKT | OUT | 0.6856418 | 0.002001847 | 2.245602 | 3:54:01PM | 79131 | 109
IN   |23|LH1|0.64111632733186|0.392785974093361|0.375592345742918|3:54:01PM|79131|132
IN   |24|RH1|0.603847449939413|0.365628468147508|0.649683943307637|3:54:01PM|79131|132
SKT | IN | -0.1123415 | 0.0216157 | 2.4524 | 3:54:01PM | 79189 | 132
SKT | OUT | 0.6812474 | -0.007357011 | 2.245711 | 3:54:01PM | 79189 | 109
IN   |23|LH1|0.641050583408032|0.393129845863377|0.375586891917997|3:54:01PM|79189|132
IN   |24|RH1|0.60318571916667|0.365928645313665|0.649708202397723|3:54:01PM|79189|132
SKT | IN | -0.1103564 | 0.02470063 | 2.4526 | 3:54:01PM | 79202 | 132
SKT | OUT | 0.6772283 | -0.0001629528 | 2.245909 | 3:54:01PM | 79202 | 109
IN   |23|LH1|0.642238086757459|0.393709841129586|0.375317359718066|3:54:01PM|79202|132
IN   |24|RH1|0.602590745596727|0.366230697656962|0.649574986018501|3:54:01PM|79202|132
SKT | IN | -0.1119433 | 0.02147782 | 2.452556 | 3:54:01PM | 79230 | 132
SKT | OUT | 0.6710489 | 0.002056519 | 2.24249 | 3:54:01PM | 79230 | 109
IN   |23|LH1|0.641329771566879|0.393259798615725|0.375755126025538|3:54:01PM|79230|132
IN   |24|RH1|0.600154584531737|0.366474857626618|0.648595145276648|3:54:01PM|79230|132
SKT | IN | -0.1079296 | 0.02571257 | 2.453462 | 3:54:01PM | 79266 | 132
SKT | OUT | 0.6645287 | -1.675409E-05 | 2.237489 | 3:54:01PM | 79266 | 109
IN   |23|LH1|0.64142537741803|0.393123029743292|0.375943208479515|3:54:01PM|79266|132
IN   |24|RH1|0.599784320474786|0.366403273483375|0.648680260708205|3:54:01PM|79266|132
SKT | IN | -0.1075769 | 0.0176932 | 2.451209 | 3:54:01PM | 79298 | 132
SKT | OUT | 0.6544001 | 0.001429623 | 2.231036 | 3:54:01PM | 79298 | 109
IN   |23|LH1|0.642655617298178|0.392477730689027|0.375842953468395|3:54:01PM|79298|132
IN   |24|RH1|0.599321132775724|0.366179264226806|0.648658266594588|3:54:01PM|79298|132
SKT | IN | -0.108141 | 0.01939145 | 2.451086 | 3:54:01PM | 79331 | 132
SKT | OUT | 0.6491421 | 0.006343778 | 2.219546 | 3:54:01PM | 79331 | 109
IN   |23|LH1|0.643315738745495|0.392298457801396|0.375728840377558|3:54:01PM|79331|132
IN   |24|RH1|0.599171763534462|0.365948230497138|0.64855366044446|3:54:01PM|79331|132
SKT | IN | -0.1089333 | 0.0219528 | 2.452989 | 3:54:01PM | 79369 | 132
SKT | OUT | 0.6407742 | 0.01167252 | 2.20897 | 3:54:01PM | 79369 | 109
IN   |23|LH1|0.643713242125375|0.391936221201285|0.375763202454793|3:54:01PM|79369|132
IN   |24|RH1|0.59859705554394|0.365098715722794|0.648305526311707|3:54:01PM|79369|132
SKT | IN | -0.109039 | 0.01786868 | 2.45141 | 3:54:01PM | 79405 | 132
SKT | OUT | 0.63247 | 0.006419265 | 2.197314 | 3:54:01PM | 79405 | 109
IN   |23|LH1|0.644031530931576|0.391723552301712|0.375729794051861|3:54:01PM|79405|132
IN   |24|RH1|0.598560994733499|0.364756838188786|0.648232272204295|3:54:01PM|79405|132
ENTER|25|LH2|0.971630642341795|0.185171287093023|1.08350644990863|3:54:01PM|79405|109
ENTER|26|RH2|0.97482294793777|0.188721771303727|1.40504572824131|3:54:01PM|79405|109
SKT | IN | -0.1065668 | 0.02357026 | 2.45385 | 3:54:01PM | 79457 | 132
SKT | IN | 0.6255758 | 0.01137858 | 2.184677 | 3:54:01PM | 79457 | 109
IN   |23|LH1|0.64392841489511|0.391341641223978|0.375861192489443|3:54:01PM|79457|132
IN   |24|RH1|0.59852851020178|0.364395941000918|0.648077240525388|3:54:01PM|79457|132
IN   |25|LH2|0.926736185041084|0.219489082540318|1.07965050628237|3:54:01PM|79457|109
IN   |26|RH2|0.922885009695343|0.207304434477638|1.39811466182452|3:54:01PM|79457|109
SKT | IN | -0.1103708 | 0.02480088 | 2.453913 | 3:54:01PM | 79469 | 132
SKT | IN | 0.6176879 | 0.01909338 | 2.169439 | 3:54:01PM | 79469 | 109
IN   |23|LH1|0.643776899886615|0.390983690743047|0.37595551683849|3:54:01PM|79469|132
IN   |24|RH1|0.598468130696035|0.364215090583311|0.648047318994126|3:54:01PM|79469|132
IN   |25|LH2|0.89176083479729|0.244180120368955|1.07729683810218|3:54:01PM|79469|109
IN   |26|RH2|0.874422618323623|0.224578253771789|1.39097974752543|3:54:01PM|79469|109
SKT | IN | -0.1092092 | 0.02268567 | 2.452894 | 3:54:01PM | 79498 | 132
SKT | IN | 0.6126343 | 0.02483096 | 2.152225 | 3:54:01PM | 79498 | 109
IN   |23|LH1|0.643498725006738|0.390651099800594|0.376216525574336|3:54:01PM|79498|132
IN   |24|RH1|0.598340040313165|0.363734866646894|0.647811999859821|3:54:01PM|79498|132
IN   |25|LH2|0.861303397462189|0.272767374473094|1.06786833710398|3:54:01PM|79498|109
IN   |26|RH2|0.841477342696009|0.246011483847315|1.38856277921336|3:54:01PM|79498|109
SKT | IN | -0.1070394 | 0.02252425 | 2.452517 | 3:54:01PM | 79534 | 132
SKT | IN | 0.6058926 | 0.01583014 | 2.133713 | 3:54:01PM | 79534 | 109
IN   |23|LH1|0.643478995869125|0.39061910273033|0.376263166208225|3:54:01PM|79534|132
IN   |24|RH1|0.598729199042694|0.363126178193955|0.647692432944063|3:54:01PM|79534|132
IN   |25|LH2|0.837625094466651|0.289564735067468|1.06352137042089|3:54:01PM|79534|109
IN   |26|RH2|0.8020190078657|0.262876827054233|1.3772362279333|3:54:01PM|79534|109
SKT | IN | -0.1087656 | 0.02401704 | 2.451917 | 3:54:01PM | 79568 | 132
SKT | IN | 0.5956958 | 0.01896919 | 2.114023 | 3:54:01PM | 79568 | 109
IN   |23|LH1|0.644397145826189|0.390807811033099|0.376255834837019|3:54:01PM|79568|132
IN   |24|RH1|0.59918320762637|0.362910205410848|0.647671034876885|3:54:01PM|79568|132
IN   |25|LH2|0.796472855219971|0.301083680362704|1.05676291905297|3:54:01PM|79569|109
IN   |26|RH2|0.775425501270446|0.27525293665596|1.37443337915632|3:54:01PM|79569|109
SKT | IN | -0.1063494 | 0.02147789 | 2.453059 | 3:54:01PM | 79599 | 132
SKT | IN | 0.5877938 | 0.01143326 | 2.094632 | 3:54:01PM | 79599 | 109
IN   |23|LH1|0.646709329228839|0.390883324118924|0.375489170104245|3:54:01PM|79599|132
IN   |24|RH1|0.599379724142109|0.362660598498068|0.647748044076866|3:54:01PM|79599|132
IN   |25|LH2|0.784221179971693|0.304521921827391|1.05381010499181|3:54:01PM|79599|109
