============================================================================================
Box Size: 2.25 X 1 X 0.8 M
Kinect Position: 0.6, 0.35, 0.35
Experiment Time: 10/14/2013 3:27:24 PM and Ticks:635173612443672432
============================================================================================
EVENTTYPE | EVENT# | HANDTYPE | X | Y | Z | TIME | STOPWATCH(ms) | SKELETON ID
IN   |89|RH1|0.897427088301513|0.348157642334803|0.76995720867626|3:32:30PM|306645|478
SKT | IN | -0.01859372 | 0.06670361 | 2.288286 | 3:32:31PM | 306676 | 478
IN   |89|RH1|0.894128626841353|0.351609187456403|0.77184619913708|3:32:31PM|306676|478
SKT | IN | -0.01987311 | 0.05928839 | 2.286753 | 3:32:31PM | 306709 | 478
IN   |89|RH1|0.888666278342223|0.354213070078568|0.773423636109994|3:32:31PM|306709|478
SKT | IN | -0.01734765 | 0.07607771 | 2.284163 | 3:32:31PM | 306740 | 478
IN   |89|RH1|0.886586195434389|0.356360105664699|0.775407695982179|3:32:31PM|306740|478
SKT | IN | -0.01818063 | 0.06427522 | 2.281812 | 3:32:31PM | 306777 | 478
IN   |89|RH1|0.933431512647003|0.366449842787117|0.836755659311024|3:32:31PM|306777|478
SKT | IN | -0.01859161 | 0.06998147 | 2.279875 | 3:32:31PM | 306808 | 478
IN   |89|RH1|0.932578391360401|0.366375557267902|0.837153639536535|3:32:31PM|306808|478
SKT | IN | -0.01623998 | 0.07746168 | 2.276874 | 3:32:31PM | 306841 | 478
IN   |89|RH1|0.931220537938332|0.366162231346416|0.839230801866748|3:32:31PM|306841|478
SKT | IN | -0.01457599 | 0.06429458 | 2.271474 | 3:32:31PM | 306876 | 478
IN   |89|RH1|0.929005748532368|0.366717294408655|0.839783396545602|3:32:31PM|306876|478
SKT | IN | -0.013811 | 0.0672577 | 2.270107 | 3:32:31PM | 306909 | 478
IN   |89|RH1|0.927198237666987|0.367580188111668|0.841103222235806|3:32:31PM|306909|478
SKT | IN | -0.01312275 | 0.07404516 | 2.2704 | 3:32:31PM | 306940 | 478
IN   |89|RH1|0.924767500631501|0.367783508349711|0.841828551180578|3:32:31PM|306940|478
SKT | IN | -0.008063732 | 0.06658821 | 2.260823 | 3:32:31PM | 306978 | 478
IN   |89|RH1|0.924335963000327|0.368026851321528|0.842864718357496|3:32:31PM|306979|478
SKT | IN | -0.008507092 | 0.06999956 | 2.264229 | 3:32:31PM | 307008 | 478
IN   |89|RH1|0.924059039818775|0.368563417230101|0.84704079871394|3:32:31PM|307008|478
SKT | IN | -0.007762155 | 0.07033306 | 2.26083 | 3:32:31PM | 307040 | 478
IN   |89|RH1|0.92331004784732|0.375591415218838|0.849224891780197|3:32:31PM|307040|478
SKT | IN | -0.004663719 | 0.06765784 | 2.255757 | 3:32:31PM | 307076 | 478
IN   |89|RH1|0.922653085448038|0.380794548752139|0.851515796373205|3:32:31PM|307076|478
SKT | IN | -0.005209945 | 0.06731364 | 2.25682 | 3:32:31PM | 307109 | 478
IN   |89|RH1|0.920950121130319|0.385094647086831|0.850635435742563|3:32:31PM|307109|478
SKT | IN | -0.004992255 | 0.07010205 | 2.253794 | 3:32:31PM | 307144 | 478
IN   |89|RH1|0.862915879527318|0.374194835581417|0.792458320404841|3:32:31PM|307144|478
SKT | IN | -0.003572446 | 0.07044886 | 2.254812 | 3:32:31PM | 307178 | 478
IN   |89|RH1|0.918452686496866|0.390415651727759|0.852164771765651|3:32:31PM|307178|478
SKT | IN | -0.002353895 | 0.07307566 | 2.252591 | 3:32:31PM | 307208 | 478
IN   |89|RH1|0.916570192987836|0.393073214693147|0.852356341099901|3:32:31PM|307208|478
SKT | IN | -0.00446733 | 0.06616955 | 2.246643 | 3:32:31PM | 307244 | 478
IN   |89|RH1|0.915775186230294|0.392540656996042|0.855102386774533|3:32:31PM|307244|478
SKT | IN | -0.002499694 | 0.06220997 | 2.245004 | 3:32:31PM | 307276 | 478
IN   |89|RH1|0.871766156059038|0.385940112492571|0.801272417129067|3:32:31PM|307276|478
SKT | IN | -0.003651152 | 0.07221591 | 2.24984 | 3:32:31PM | 307308 | 478
IN   |89|RH1|0.910247809063262|0.393406163459124|0.855351295778836|3:32:31PM|307308|478
SKT | IN | -0.001051453 | 0.06568443 | 2.246101 | 3:32:31PM | 307344 | 478
IN   |89|RH1|0.855858153095037|0.388816375351858|0.783244514920352|3:32:31PM|307344|478
SKT | IN | -0.003306831 | 0.06789508 | 2.246776 | 3:32:31PM | 307376 | 478
IN   |89|RH1|0.854802554828725|0.390455763532899|0.792407894873797|3:32:31PM|307376|478
SKT | IN | -0.005791415 | 0.06605674 | 2.244317 | 3:32:31PM | 307408 | 478
IN   |89|RH1|0.851501411159532|0.390251433819375|0.788350725787369|3:32:31PM|307408|478
SKT | IN | -0.003675256 | 0.07181226 | 2.243412 | 3:32:31PM | 307444 | 478
IN   |89|RH1|0.849291509334475|0.391168037556066|0.784369671834681|3:32:31PM|307444|478
SKT | IN | -0.004852455 | 0.07021798 | 2.244569 | 3:32:31PM | 307477 | 478
IN   |89|RH1|0.851842349730018|0.39641811169923|0.796485150726137|3:32:31PM|307477|478
SKT | IN | -0.01429239 | 0.05895269 | 2.230218 | 3:32:31PM | 307508 | 478
IN   |89|RH1|0.901055282658862|0.399635310056976|0.858461823867576|3:32:31PM|307508|478
SKT | IN | -0.003591547 | 0.0710685 | 2.243501 | 3:32:31PM | 307540 | 478
IN   |89|RH1|0.850204414080202|0.394522583960129|0.804407919564743|3:32:31PM|307540|478
SKT | IN | -0.001474327 | 0.07132456 | 2.243327 | 3:32:31PM | 307572 | 478
IN   |89|RH1|0.897450751345653|0.399277747903537|0.858665552549738|3:32:31PM|307572|478
SKT | IN | -0.006685174 | 0.06824911 | 2.237387 | 3:32:31PM | 307608 | 478
IN   |89|RH1|0.896735197580149|0.400696476620628|0.860929158214592|3:32:31PM|307608|478
SKT | IN | -0.001088241 | 0.06751524 | 2.242551 | 3:32:31PM | 307640 | 478
IN   |89|RH1|0.895841187506947|0.399503157840339|0.863359299262114|3:32:31PM|307640|478
SKT | IN | 0.0003450671 | 0.06877426 | 2.241033 | 3:32:32PM | 307672 | 478
IN   |89|RH1|0.894866234325577|0.400660877764697|0.862609055575053|3:32:32PM|307672|478
SKT | IN | -0.004957463 | 0.06540445 | 2.241308 | 3:32:32PM | 307710 | 478
IN   |89|RH1|0.893648451819704|0.39770522262788|0.869138863822047|3:32:32PM|307710|478
SKT | IN | -0.00463487 | 0.06457607 | 2.240076 | 3:32:32PM | 307742 | 478
IN   |89|RH1|0.893681472793139|0.400550132366347|0.872531977540433|3:32:32PM|307742|478
SKT | IN | -0.006178425 | 0.06807568 | 2.238074 | 3:32:32PM | 307774 | 478
IN   |88|LH1|0.954848176919446|0.358421424906317|0.460320427392152|3:32:32PM|307774|478
IN   |89|RH1|0.8934713068142|0.402301423873496|0.877918270641938|3:32:32PM|307774|478
SKT | IN | -0.00967896 | 0.05765169 | 2.234044 | 3:32:32PM | 307809 | 478
IN   |88|LH1|0.955635315863823|0.358804669303609|0.460488244274723|3:32:32PM|307809|478
IN   |89|RH1|0.892993337164423|0.403230616363243|0.882124451344927|3:32:32PM|307809|478
SKT | IN | -0.03033336 | -0.03889349 | 2.249592 | 3:32:32PM | 307841 | 478
IN   |88|LH1|0.952103681031681|0.303857078067993|0.425296796640316|3:32:32PM|307841|478
IN   |89|RH1|0.868310219126287|0.394872545357006|0.879956391928612|3:32:32PM|307841|478
SKT | IN | -0.02784174 | -0.03183527 | 2.251441 | 3:32:32PM | 307880 | 478
IN   |88|LH1|0.969581372326756|0.361889477921075|0.45851553908772|3:32:32PM|307880|478
IN   |89|RH1|0.887204414814298|0.409939620100003|0.886821297498927|3:32:32PM|307880|478
SKT | IN | -0.007708565 | 0.05941267 | 2.229828 | 3:32:32PM | 307914 | 478
IN   |88|LH1|0.981189138558892|0.371083869672813|0.457280620216632|3:32:32PM|307914|478
IN   |89|RH1|0.899448162610609|0.386463466148526|0.912584452327967|3:32:32PM|307914|478
SKT | IN | -0.006837173 | 0.05365429 | 2.227152 | 3:32:32PM | 307944 | 478
IN   |88|LH1|0.97792131388636|0.375066012921465|0.462298347985735|3:32:32PM|307944|478
IN   |89|RH1|0.930558449539563|0.366682140909554|0.929369120817391|3:32:32PM|307944|478
SKT | IN | -0.005497549 | 0.05423051 | 2.229437 | 3:32:32PM | 307978 | 478
IN   |88|LH1|0.980110532899537|0.369051468934678|0.465432181491305|3:32:32PM|307978|478
IN   |89|RH1|0.956028944940657|0.354530936093242|0.934678643134044|3:32:32PM|307978|478
SKT | IN | -0.004072438 | 0.05358379 | 2.231313 | 3:32:32PM | 308010 | 478
IN   |88|LH1|0.958126968846693|0.319804682644465|0.447215600773701|3:32:32PM|308010|478
IN   |89|RH1|0.960386580945839|0.349466932033578|0.935889273111632|3:32:32PM|308010|478
SKT | IN | -0.009563569 | 0.04796572 | 2.236843 | 3:32:32PM | 308047 | 478
IN   |88|LH1|0.931784874718989|0.302019090431305|0.451631411018867|3:32:32PM|308047|478
IN   |89|RH1|0.969155854764746|0.343816007053116|0.932895331711689|3:32:32PM|308047|478
SKT | IN | -0.01374233 | 0.05157228 | 2.242772 | 3:32:32PM | 308079 | 478
IN   |88|LH1|0.919286257459846|0.310731101355432|0.428415222344733|3:32:32PM|308079|478
IN   |89|RH1|0.972287542427664|0.341768404801857|0.927574067279652|3:32:32PM|308079|478
SKT | IN | -0.01635114 | 0.05100085 | 2.246413 | 3:32:32PM | 308108 | 478
IN   |88|LH1|0.92361164735198|0.328184516754453|0.41172800745254|3:32:32PM|308109|478
IN   |89|RH1|0.969579643792045|0.328236237527623|0.909085361547883|3:32:32PM|308109|478
SKT | IN | -0.0253468 | 0.04121489 | 2.253891 | 3:32:32PM | 308140 | 478
IN   |88|LH1|0.975706524480397|0.313472510166647|0.379535776229302|3:32:32PM|308140|478
IN   |89|RH1|0.983288890999639|0.318285125141102|0.898465542054172|3:32:32PM|308140|478
SKT | IN | -0.03145654 | 0.03427652 | 2.262392 | 3:32:32PM | 308176 | 478
IN   |88|LH1|0.982543117679024|0.287377301770335|0.361713122621238|3:32:32PM|308176|478
IN   |89|RH1|0.993557936900812|0.31881652491045|0.886379805881381|3:32:32PM|308176|478
SKT | IN | -0.03501493 | 0.0482495 | 2.269547 | 3:32:32PM | 308208 | 478
EXIT |88|LH1|1.0085465978174|0.272830878851858|0.32297141361762|3:32:32PM|308208|478
IN   |89|RH1|0.998626358299883|0.314579964150146|0.880860534813257|3:32:32PM|308208|478
SKT | IN | -0.04750627 | 0.04293752 | 2.274508 | 3:32:32PM | 308240 | 478
EXIT |89|RH1|1.00903785930306|0.310070637176801|0.871620443679606|3:32:32PM|308240|478
SKT | OUT | -0.05124032 | 0.05020385 | 2.285237 | 3:32:32PM | 308276 | 478
ENTER|90|RH1|0.98441971032818|0.315297968431189|0.826643373383319|3:32:32PM|308276|478
SKT | IN | -0.03062882 | 0.07223788 | 2.27973 | 3:32:32PM | 308309 | 478
ENTER|91|LH1|0.984235591579189|0.396893069913011|0.237049572072669|3:32:32PM|308309|478
IN   |90|RH1|0.979392177715709|0.3254816758447|0.818626011970521|3:32:32PM|308309|478
SKT | IN | -0.03756764 | 0.07361411 | 2.288247 | 3:32:32PM | 308341 | 478
IN   |91|LH1|0.971505171854902|0.398866980454162|0.218460790139219|3:32:32PM|308341|478
IN   |90|RH1|0.977619535567764|0.330563434796646|0.814007545926831|3:32:32PM|308341|478
SKT | IN | -0.04742118 | 0.0566475 | 2.299196 | 3:32:32PM | 308378 | 478
IN   |90|RH1|0.982097990188746|0.337162494777351|0.800212110070266|3:32:32PM|308378|478
SKT | IN | -0.05838481 | 0.06925964 | 2.306997 | 3:32:32PM | 308408 | 478
IN   |90|RH1|0.976975328562553|0.341817156529495|0.775906825293012|3:32:32PM|308408|478
SKT | IN | -0.116517 | 0.0437049 | 2.314779 | 3:32:32PM | 308444 | 478
IN   |91|LH1|0.985389656719354|0.53864346849387|0.426063670023785|3:32:32PM|308444|478
IN   |90|RH1|0.984268731761914|0.360537879323467|0.753423118121245|3:32:32PM|308444|478
SKT | IN | -0.129599 | 0.03839457 | 2.329234 | 3:32:32PM | 308482 | 478
IN   |90|RH1|0.94311774432751|0.362168568201099|0.719053767575405|3:32:32PM|308482|478
SKT | IN | -0.1410414 | 0.04642898 | 2.343117 | 3:32:32PM | 308511 | 478
IN   |90|RH1|0.918962485027174|0.358921441864389|0.69428761967045|3:32:32PM|308511|478
SKT | IN | -0.1606239 | 0.03730859 | 2.34711 | 3:32:32PM | 308546 | 478
IN   |91|LH1|0.989986307351747|0.654574779912907|0.22127368242504|3:32:32PM|308546|478
IN   |90|RH1|0.92277795717971|0.360808448442813|0.685184738433329|3:32:32PM|308546|478
SKT | IN | -0.1910657 | -0.04466063 | 2.373729 | 3:32:32PM | 308579 | 478
IN   |91|LH1|0.988631791789809|0.653125351265014|0.212192840006008|3:32:32PM|308579|478
IN   |90|RH1|0.934600240529885|0.359379921875466|0.673928281709023|3:32:32PM|308579|478
SKT | IN | -0.1819526 | 0.05006986 | 2.386529 | 3:32:32PM | 308612 | 478
IN   |90|RH1|0.894496208688239|0.362368652179511|0.62740876236739|3:32:32PM|308612|478
SKT | IN | -0.1892662 | 0.04510392 | 2.386306 | 3:32:32PM | 308647 | 478
IN   |91|LH1|0.972164756858573|0.634359855264417|0.102427649695142|3:32:32PM|308647|478
IN   |90|RH1|0.902671522217829|0.357709982215899|0.619174797668759|3:32:32PM|308647|478
SKT | IN | -0.20895 | 0.0567662 | 2.392964 | 3:32:33PM | 308678 | 478
IN   |91|LH1|0.967564470342823|0.633282151117151|0.0766683021129052|3:32:33PM|308678|478
SKT | IN | -0.2230743 | 0.05191663 | 2.3878 | 3:32:33PM | 308711 | 478
IN   |91|LH1|0.829284912153287|0.321254616030099|0.269544788615861|3:32:33PM|308711|478
IN   |90|RH1|0.905919796566739|0.37915266657285|0.552781360607808|3:32:33PM|308711|478
SKT | IN | -0.2284977 | 0.0587324 | 2.400728 | 3:32:33PM | 308746 | 478
IN   |91|LH1|0.801736062379069|0.310507235322306|0.297880629004826|3:32:33PM|308746|478
IN   |90|RH1|0.902387923316016|0.375474523896236|0.548340158783179|3:32:33PM|308746|478
SKT | IN | -0.2361462 | 0.06251708 | 2.409254 | 3:32:33PM | 308778 | 478
IN   |91|LH1|0.742123608980732|0.310129869635168|0.339255164656812|3:32:33PM|308778|478
IN   |90|RH1|0.905756301024983|0.374656522161669|0.542690174725008|3:32:33PM|308778|478
SKT | IN | -0.2413912 | 0.06335936 | 2.414166 | 3:32:33PM | 308811 | 478
IN   |90|RH1|0.914626902740712|0.373256795335984|0.524859981129146|3:32:33PM|308811|478
SKT | IN | -0.2567673 | 0.06510693 | 2.420203 | 3:32:33PM | 308845 | 478
IN   |90|RH1|0.921598500460694|0.375517010937802|0.514446512922048|3:32:33PM|308845|478
SKT | IN | -0.2501417 | 0.07723759 | 2.445521 | 3:32:33PM | 308874 | 478
IN   |90|RH1|0.929153746866375|0.380895436919322|0.504189566516985|3:32:33PM|308874|478
SKT | IN | -0.2675523 | 0.05573581 | 2.420826 | 3:32:33PM | 308911 | 478
IN   |90|RH1|0.928948051235825|0.383262449088931|0.497025505225262|3:32:33PM|308911|478
SKT | IN | -0.270434 | 0.0654403 | 2.437187 | 3:32:33PM | 308944 | 478
IN   |90|RH1|0.930047995358158|0.383780369391562|0.493503019621378|3:32:33PM|308944|478
SKT | IN | -0.2779955 | 0.06418443 | 2.43943 | 3:32:33PM | 308977 | 478
IN   |90|RH1|0.932952172090386|0.385896526904159|0.48784820758683|3:32:33PM|308977|478
SKT | IN | -0.286781 | 0.05983255 | 2.429226 | 3:32:33PM | 309009 | 478
IN   |90|RH1|0.935293323344152|0.388765990649177|0.484849825640714|3:32:33PM|309009|478
SKT | IN | -0.2930989 | 0.05914349 | 2.434398 | 3:32:33PM | 309043 | 478
IN   |90|RH1|0.937876171434162|0.39318977942074|0.4799086600402|3:32:33PM|309043|478
SKT | IN | -0.292318 | 0.05452858 | 2.430856 | 3:32:33PM | 309073 | 478
IN   |90|RH1|0.937379664739731|0.390529188028909|0.480560079223158|3:32:33PM|309073|478
SKT | IN | -0.2916777 | 0.06935348 | 2.445584 | 3:32:33PM | 309110 | 478
IN   |90|RH1|0.941206640588788|0.390423430627054|0.47909580167186|3:32:33PM|309110|478
SKT | IN | -0.288313 | 0.06754607 | 2.447732 | 3:32:33PM | 309146 | 478
IN   |90|RH1|0.945130533590924|0.389041636836383|0.478497430624398|3:32:33PM|309146|478
SKT | IN | -0.294753 | 0.06596522 | 2.436135 | 3:32:33PM | 309180 | 478
IN   |90|RH1|0.945448822396238|0.389116931831079|0.477892383856514|3:32:33PM|309180|478
SKT | IN | -0.2915967 | 0.06257676 | 2.436917 | 3:32:33PM | 309211 | 478
IN   |90|RH1|0.943971700079144|0.390478061064846|0.479989901173549|3:32:33PM|309211|478
SKT | IN | -0.2922333 | 0.06913952 | 2.442379 | 3:32:33PM | 309247 | 478
IN   |90|RH1|0.943647271995376|0.390439047806553|0.482101127559308|3:32:33PM|309247|478
SKT | IN | -0.2906431 | 0.0656029 | 2.432063 | 3:32:33PM | 309277 | 478
IN   |90|RH1|0.948698884884503|0.3934316972507|0.500790373124644|3:32:33PM|309277|478
SKT | IN | -0.2870785 | 0.06463417 | 2.422919 | 3:32:33PM | 309310 | 478
IN   |90|RH1|0.949676162647035|0.392080128343547|0.505467251722026|3:32:33PM|309310|478
SKT | IN | -0.2812392 | 0.06787384 | 2.416041 | 3:32:33PM | 309346 | 478
IN   |90|RH1|0.943804807072612|0.395776204055176|0.511765317102943|3:32:33PM|309346|478
SKT | IN | -0.2758141 | -0.02896497 | 2.423933 | 3:32:33PM | 309379 | 478
IN   |90|RH1|0.923185354929583|0.414402154915761|0.517882482381356|3:32:33PM|309379|478
SKT | IN | -0.2707389 | -0.02532667 | 2.40629 | 3:32:33PM | 309411 | 478
IN   |91|LH1|0.877523547551858|0.464685375620343|0.290609756186352|3:32:33PM|309411|478
IN   |90|RH1|0.91494006554654|0.417366212451434|0.544717984407816|3:32:33PM|309411|478
SKT | IN | -0.2629483 | -0.02274691 | 2.408373 | 3:32:33PM | 309447 | 478
IN   |91|LH1|0.896443313632655|0.46928359581692|0.3024366889835|3:32:33PM|309447|478
IN   |90|RH1|0.920315987310145|0.41842506315957|0.561001079795896|3:32:33PM|309447|478
SKT | IN | -0.2621126 | 0.07101975 | 2.395127 | 3:32:33PM | 309478 | 478
IN   |91|LH1|0.758430486230343|0.371398915094231|0.27731192972213|3:32:33PM|309478|478
IN   |90|RH1|0.917415506065918|0.420961934424075|0.571897584059237|3:32:33PM|309478|478
SKT | IN | -0.2530938 | 0.07054622 | 2.392105 | 3:32:33PM | 309514 | 478
IN   |91|LH1|0.757276540299468|0.372722099926096|0.276802429202785|3:32:33PM|309514|478
SKT | IN | -0.2490318 | 0.07423871 | 2.386508 | 3:32:33PM | 309544 | 478
IN   |91|LH1|0.749596660580696|0.383963618881808|0.276733079196438|3:32:33PM|309544|478
IN   |90|RH1|0.903857475843171|0.426783223237173|0.605261285007231|3:32:33PM|309544|478
SKT | IN | -0.2501962 | 0.07274045 | 2.374202 | 3:32:33PM | 309580 | 478
IN   |91|LH1|0.747521465253767|0.392086125815522|0.281208166262672|3:32:33PM|309580|478
IN   |90|RH1|0.888232833362403|0.433254465807718|0.605646450233718|3:32:33PM|309580|478
SKT | IN | -0.2429534 | 0.06800369 | 2.370751 | 3:32:33PM | 309613 | 478
IN   |91|LH1|0.749325340235792|0.399261982271761|0.283650794483663|3:32:33PM|309613|478
IN   |90|RH1|0.89262957001483|0.424258406297529|0.612246591963728|3:32:33PM|309613|478
SKT | IN | -0.2570158 | -0.009358342 | 2.361224 | 3:32:33PM | 309644 | 478
IN   |91|LH1|0.751488810042247|0.404935264165081|0.283793100577478|3:32:33PM|309644|478
IN   |90|RH1|0.894746727011972|0.421800719477367|0.615409452932204|3:32:33PM|309644|478
SKT | IN | -0.2458991 | -0.01354266 | 2.365069 | 3:32:34PM | 309681 | 478
IN   |91|LH1|0.738674407372888|0.424463121986972|0.303820083029328|3:32:34PM|309681|478
IN   |90|RH1|0.893917805211317|0.418863888089225|0.615501363297299|3:32:34PM|309681|478
SKT | IN | -0.2331705 | 0.0723043 | 2.340191 | 3:32:34PM | 309712 | 478
IN   |91|LH1|0.73847735441589|0.425464996711346|0.304952005071049|3:32:34PM|309712|478
IN   |90|RH1|0.895061499143219|0.413457612460613|0.616630573327598|3:32:34PM|309712|478
SKT | IN | -0.236995 | -0.02529167 | 2.340515 | 3:32:34PM | 309744 | 478
IN   |90|RH1|0.914887375040192|0.396327140144125|0.639413674639359|3:32:34PM|309744|478
SKT | IN | -0.2214671 | 0.06351624 | 2.323592 | 3:32:34PM | 309780 | 478
IN   |90|RH1|0.942888266443529|0.35804785959746|0.66118677521407|3:32:34PM|309780|478
SKT | IN | -0.2276546 | -0.0241609 | 2.337939 | 3:32:34PM | 309812 | 478
IN   |91|LH1|0.877506142995462|0.34723153765241|0.195529928908476|3:32:34PM|309812|478
IN   |90|RH1|0.943123287559512|0.349633465797477|0.666544458085195|3:32:34PM|309812|478
SKT | IN | -0.2150217 | 0.07317467 | 2.320178 | 3:32:34PM | 309851 | 478
IN   |90|RH1|0.935013896767502|0.34770688184211|0.663344284607933|3:32:34PM|309851|478
SKT | IN | -0.2237359 | -0.02766762 | 2.31337 | 3:32:34PM | 309882 | 478
IN   |90|RH1|0.931558377067268|0.346910999496757|0.665571650647639|3:32:34PM|309882|478
SKT | IN | -0.2018923 | 0.07301302 | 2.310776 | 3:32:34PM | 309912 | 478
IN   |90|RH1|0.930168515950731|0.347350685449616|0.668964049110265|3:32:34PM|309912|478
SKT | IN | -0.1979851 | 0.07539396 | 2.302958 | 3:32:34PM | 309945 | 478
IN   |90|RH1|0.932323104665053|0.329506335825374|0.675671598413493|3:32:34PM|309945|478
SKT | IN | -0.1675294 | 0.07571209 | 2.338655 | 3:32:34PM | 309976 | 478
IN   |90|RH1|0.925849563360277|0.331682794652729|0.680784961838104|3:32:34PM|309976|478
SKT | IN | -0.1909825 | 0.07331197 | 2.293069 | 3:32:34PM | 310013 | 478
IN   |90|RH1|0.918598598668291|0.335545196295069|0.688494942088261|3:32:34PM|310013|478
SKT | IN | -0.1994262 | -0.04309437 | 2.296946 | 3:32:34PM | 310045 | 478
IN   |90|RH1|0.909781223900716|0.348582186155448|0.687884769320767|3:32:34PM|310045|478
SKT | IN | -0.1901571 | -0.02958838 | 2.298383 | 3:32:34PM | 310077 | 478
IN   |90|RH1|0.906723207579252|0.352276688272944|0.690237364723031|3:32:34PM|310077|478
SKT | IN | -0.1910317 | -0.02884689 | 2.294345 | 3:32:34PM | 310112 | 478
IN   |90|RH1|0.906411117657038|0.346496550430922|0.701518736189626|3:32:34PM|310112|478
SKT | IN | -0.1518689 | 0.08259825 | 2.303407 | 3:32:34PM | 310144 | 478
IN   |90|RH1|0.913857883608473|0.337540305821319|0.705837986907262|3:32:34PM|310144|478
SKT | IN | -0.1724427 | 0.07414666 | 2.269136 | 3:32:34PM | 310179 | 478
IN   |90|RH1|0.909042960765395|0.339730897305407|0.706824503413542|3:32:34PM|310179|478
SKT | IN | -0.1660572 | 0.08037833 | 2.26892 | 3:32:34PM | 310214 | 478
IN   |91|LH1|0.846033936660916|0.487492722375244|0.403009367569883|3:32:34PM|310214|478
IN   |90|RH1|0.901558822701426|0.34804146358313|0.706605992779017|3:32:34PM|310214|478
SKT | IN | -0.1637294 | 0.07683392 | 2.268429 | 3:32:34PM | 310245 | 478
IN   |91|LH1|0.740740602398393|0.452693163192278|0.452170207222028|3:32:34PM|310245|478
IN   |90|RH1|0.901877886367127|0.344451739082463|0.708740375569989|3:32:34PM|310245|478
SKT | IN | -0.1617068 | 0.07966983 | 2.269391 | 3:32:34PM | 310276 | 478
IN   |91|LH1|0.741117780593154|0.451746958071632|0.452005608990375|3:32:34PM|310276|478
IN   |90|RH1|0.89742625383648|0.345676618816759|0.707727692623841|3:32:34PM|310276|478
SKT | IN | -0.1541654 | 0.08083078 | 2.272635 | 3:32:34PM | 310309 | 478
IN   |91|LH1|0.753634875292306|0.439918043147837|0.474769696419863|3:32:34PM|310309|478
IN   |90|RH1|0.888273841358293|0.356643857346209|0.698029539780882|3:32:34PM|310309|478
SKT | IN | -0.155807 | 0.07669821 | 2.269604 | 3:32:34PM | 310340 | 478
IN   |91|LH1|0.754163091657978|0.439140242289775|0.475956305724861|3:32:34PM|310340|478
IN   |90|RH1|0.880014604488276|0.365162078668451|0.6859030340298|3:32:34PM|310340|478
SKT | IN | -0.1244987 | 0.08593953 | 2.301572 | 3:32:34PM | 310376 | 478
IN   |91|LH1|0.754703407766624|0.437983977197728|0.47644712018749|3:32:34PM|310376|478
IN   |90|RH1|0.889782196509467|0.35207788098411|0.705913982831708|3:32:34PM|310376|478
SKT | IN | -0.1483327 | 0.07496011 | 2.270494 | 3:32:34PM | 310408 | 478
